center,bp_year,assessment_id,assessment_upload_days,assessment_upload_date,implementation_upload_days,implementation_upload_date,page,source_url
OR,2025,OR0820,58,10/30/2025,153+,,1,https://iac.university/center/OR/internal/activity-log/BP2025
OR,2025,OR0819,60,10/27/2025,,,1,https://iac.university/center/OR/internal/activity-log/BP2025
OR,2025,OR0818,71,11/06/2025,,,1,https://iac.university/center/OR/internal/activity-log/BP2025
OR,2025,OR0817,77,11/07/2025,,,1,https://iac.university/center/OR/internal/activity-log/BP2025
OR,2025,OR0816,60,10/19/2025,166+,,1,https://iac.university/center/OR/internal/activity-log/BP2025
OR,2025,OR0815,60,10/12/2025,,,1,https://iac.university/center/OR/internal/activity-log/BP2025
OR,2025,OR0814,59,10/12/2025,172+,,1,https://iac.university/center/OR/internal/activity-log/BP2025
OR,2025,OR0813,60,10/06/2025,,,1,https://iac.university/center/OR/internal/activity-log/BP2025
OR,2025,OR0812,60,09/27/2025,,,1,https://iac.university/center/OR/internal/activity-log/BP2025
OR,2025,OR0811,59,09/27/2025,,,1,https://iac.university/center/OR/internal/activity-log/BP2025
OR,2025,OR0810,60,09/15/2025,,,1,https://iac.university/center/OR/internal/activity-log/BP2025
OR,2025,OR0809,59,08/29/2025,216+,,1,https://iac.university/center/OR/internal/activity-log/BP2025
OR,2025,OR0808,57,07/04/2025,,,1,https://iac.university/center/OR/internal/activity-log/BP2025
OR,2025,OR0807,59,06/22/2025,284+,,1,https://iac.university/center/OR/internal/activity-log/BP2025
OR,2025,OR0806,57,04/23/2025,343+,,1,https://iac.university/center/OR/internal/activity-log/BP2025
OR,2025,OR0805,58,03/13/2025,272,10/13/2025,1,https://iac.university/center/OR/internal/activity-log/BP2025
OR,2026,ORC024,,,,,1,https://iac.university/center/OR/internal/activity-log/BP2026
OR,2026,OR0825,,,,,1,https://iac.university/center/OR/internal/activity-log/BP2026
OR,2026,OR0824,19+,,,,1,https://iac.university/center/OR/internal/activity-log/BP2026
SD,2021,SD0622,55,01/11/2022,188,05/25/2022,1,https://iac.university/center/SD/internal/activity-log/BP2021
SD,2021,SD0621,61,12/22/2021,249,06/28/2022,1,https://iac.university/center/SD/internal/activity-log/BP2021
SD,2021,SD0620,59,12/18/2021,197,05/05/2022,1,https://iac.university/center/SD/internal/activity-log/BP2021
SD,2021,SD0619,58,11/26/2021,238,05/25/2022,1,https://iac.university/center/SD/internal/activity-log/BP2021
SD,2021,SD0618,51,11/14/2021,223,05/05/2022,1,https://iac.university/center/SD/internal/activity-log/BP2021
SD,2021,SD0617,60,10/17/2021,266,05/11/2022,1,https://iac.university/center/SD/internal/activity-log/BP2021
SD,2021,SD0616,60,10/03/2021,274,05/05/2022,1,https://iac.university/center/SD/internal/activity-log/BP2021
SD,2021,SD0615,60,09/27/2021,300,05/25/2022,1,https://iac.university/center/SD/internal/activity-log/BP2021
SD,2021,SD0614,58,09/24/2021,281,05/05/2022,1,https://iac.university/center/SD/internal/activity-log/BP2021
SD,2021,SD0613,60,09/13/2021,314,05/25/2022,1,https://iac.university/center/SD/internal/activity-log/BP2021
SD,2021,SD0612,58,09/10/2021,295,05/05/2022,1,https://iac.university/center/SD/internal/activity-log/BP2021
SD,2021,SD0611,55,09/01/2021,301,05/05/2022,1,https://iac.university/center/SD/internal/activity-log/BP2021
SD,2021,SD0610,55,08/30/2021,303,05/05/2022,1,https://iac.university/center/SD/internal/activity-log/BP2021
SD,2021,SD0609,54,08/15/2021,321,05/09/2022,1,https://iac.university/center/SD/internal/activity-log/BP2021
SD,2021,SD0608,52,08/05/2021,272,03/13/2022,1,https://iac.university/center/SD/internal/activity-log/BP2021
SD,2021,SD0607,55,06/29/2021,312,03/13/2022,1,https://iac.university/center/SD/internal/activity-log/BP2021
SD,2021,SD0606,45,05/09/2021,329,02/17/2022,1,https://iac.university/center/SD/internal/activity-log/BP2021
SD,2023,SD0642,59,08/18/2023,378,07/02/2024,1,https://iac.university/center/SD/internal/activity-log/BP2023
SD,2023,SD0641,61,08/08/2023,390,07/02/2024,1,https://iac.university/center/SD/internal/activity-log/BP2023
SD,2023,SD0640,62,07/18/2023,327,04/08/2024,1,https://iac.university/center/SD/internal/activity-log/BP2023
SD,2023,SD0639,61,07/05/2023,332,04/01/2024,1,https://iac.university/center/SD/internal/activity-log/BP2023
SD,2023,SD0638,61,06/21/2023,321,03/07/2024,1,https://iac.university/center/SD/internal/activity-log/BP2023
SD,2023,SD0637,59,06/12/2023,305,02/13/2024,1,https://iac.university/center/SD/internal/activity-log/BP2023
SD,2023,SD0636,54,05/31/2023,328,02/29/2024,1,https://iac.university/center/SD/internal/activity-log/BP2023
SD,2023,SD0635,60,05/21/2023,320,02/05/2024,1,https://iac.university/center/SD/internal/activity-log/BP2023
SD,2023,SD0634,56,05/11/2023,327,02/06/2024,1,https://iac.university/center/SD/internal/activity-log/BP2023
SD,2023,SD0633,58,05/01/2023,320,01/17/2024,1,https://iac.university/center/SD/internal/activity-log/BP2023
SD,2023,SD0632,60,04/17/2023,CnC,01/19/2024,1,https://iac.university/center/SD/internal/activity-log/BP2023
SD,2023,SD0631,66,04/16/2023,330,01/04/2024,1,https://iac.university/center/SD/internal/activity-log/BP2023
SD,2023,SD0630,70,04/06/2023,316,12/07/2023,1,https://iac.university/center/SD/internal/activity-log/BP2023
SD,2023,SD0629,106,03/30/2023,328,11/06/2023,1,https://iac.university/center/SD/internal/activity-log/BP2023
SD,2023,SD0628,104,03/24/2023,332,11/06/2023,1,https://iac.university/center/SD/internal/activity-log/BP2023
SD,2023,SD0627,85,03/02/2023,329,11/02/2023,1,https://iac.university/center/SD/internal/activity-log/BP2023
SD,2023,SD0626,67,02/06/2023,328,10/26/2023,1,https://iac.university/center/SD/internal/activity-log/BP2023
SD,2023,SD0625,61,01/30/2023,329,10/26/2023,1,https://iac.university/center/SD/internal/activity-log/BP2023
SD,2023,SD0624,60,01/10/2023,324,10/02/2023,1,https://iac.university/center/SD/internal/activity-log/BP2023
SD,2023,SD0623,63,01/10/2023,327,10/02/2023,1,https://iac.university/center/SD/internal/activity-log/BP2023
SD,2024,SD0661,65,10/03/2024,328,06/23/2025,1,https://iac.university/center/SD/internal/activity-log/BP2024
SD,2024,SD0660,63,09/10/2024,331,06/05/2025,1,https://iac.university/center/SD/internal/activity-log/BP2024
SD,2024,SD0659,50,07/03/2024,322,04/01/2025,1,https://iac.university/center/SD/internal/activity-log/BP2024
SD,2024,SD0657,63,05/31/2024,315,02/07/2025,1,https://iac.university/center/SD/internal/activity-log/BP2024
SD,2024,SD0656,84,05/18/2024,327,01/15/2025,1,https://iac.university/center/SD/internal/activity-log/BP2024
SD,2024,SD0655,90,05/17/2024,315,12/27/2024,1,https://iac.university/center/SD/internal/activity-log/BP2024
SD,2024,SD0654,69,04/25/2024,335,01/15/2025,1,https://iac.university/center/SD/internal/activity-log/BP2024
SD,2024,SD0653,67,04/09/2024,330,12/27/2024,1,https://iac.university/center/SD/internal/activity-log/BP2024
SD,2024,SD0652,61,03/28/2024,336,12/27/2024,1,https://iac.university/center/SD/internal/activity-log/BP2024
SD,2024,SD0651,34,03/07/2024,329,12/27/2024,1,https://iac.university/center/SD/internal/activity-log/BP2024
SD,2024,SD0650,61,01/31/2024,309,10/06/2024,1,https://iac.university/center/SD/internal/activity-log/BP2024
SD,2024,SD0649,62,01/04/2024,320,09/18/2024,1,https://iac.university/center/SD/internal/activity-log/BP2024
SD,2024,SD0648,62,12/28/2023,318,09/09/2024,1,https://iac.university/center/SD/internal/activity-log/BP2024
SD,2024,SD0647,58,12/17/2023,334,09/18/2024,1,https://iac.university/center/SD/internal/activity-log/BP2024
SD,2024,SD0646,57,12/09/2023,327,09/04/2024,1,https://iac.university/center/SD/internal/activity-log/BP2024
SD,2024,SD0645,53,11/21/2023,341,09/04/2024,1,https://iac.university/center/SD/internal/activity-log/BP2024
SD,2024,SD0644,45,11/06/2023,325,08/12/2024,1,https://iac.university/center/SD/internal/activity-log/BP2024
SD,2024,SD0643,48,10/26/2023,339,08/12/2024,1,https://iac.university/center/SD/internal/activity-log/BP2024
SD,2025,SD0681,62,09/07/2025,210+,,1,https://iac.university/center/SD/internal/activity-log/BP2025
SD,2025,SD0680,44,08/27/2025,203+,,1,https://iac.university/center/SD/internal/activity-log/BP2025
SD,2025,SD0679,45,07/21/2025,241+,,1,https://iac.university/center/SD/internal/activity-log/BP2025
SD,2025,SD0678,89,07/09/2025,297+,,1,https://iac.university/center/SD/internal/activity-log/BP2025
SD,2025,SD0677,74,07/08/2025,283+,,1,https://iac.university/center/SD/internal/activity-log/BP2025
SD,2025,SD0676,84,06/20/2025,311+,,1,https://iac.university/center/SD/internal/activity-log/BP2025
SD,2025,SD0674,96,06/25/2025,318+,,1,https://iac.university/center/SD/internal/activity-log/BP2025
SD,2025,SD0673,70,05/17/2025,332+,,1,https://iac.university/center/SD/internal/activity-log/BP2025
SD,2025,SD0672,70,05/10/2025,339+,,1,https://iac.university/center/SD/internal/activity-log/BP2025
SD,2025,SD0671,52,04/08/2025,353+,,1,https://iac.university/center/SD/internal/activity-log/BP2025
SD,2025,SD0670,72,04/07/2025,332,12/22/2025,1,https://iac.university/center/SD/internal/activity-log/BP2025
SD,2025,SD0669,78,03/23/2025,343,12/12/2025,1,https://iac.university/center/SD/internal/activity-log/BP2025
SD,2025,SD0668,86,03/14/2025,353,12/05/2025,1,https://iac.university/center/SD/internal/activity-log/BP2025
SD,2025,SD0667,70,02/14/2025,364,12/05/2025,1,https://iac.university/center/SD/internal/activity-log/BP2025
SD,2025,SD0666,65,01/12/2025,392,12/05/2025,1,https://iac.university/center/SD/internal/activity-log/BP2025
SD,2025,SD0665,76,01/02/2025,327,09/10/2025,1,https://iac.university/center/SD/internal/activity-log/BP2025
SD,2025,SD0664,13,10/24/2024,329,09/05/2025,1,https://iac.university/center/SD/internal/activity-log/BP2025
SD,2025,SD0663,18,10/21/2024,331,08/30/2025,1,https://iac.university/center/SD/internal/activity-log/BP2025
SD,2025,SD0662,9,10/10/2024,330,08/27/2025,1,https://iac.university/center/SD/internal/activity-log/BP2025
SF,2021,SF0580,117,03/16/2022,463,02/24/2023,1,https://iac.university/center/SF/internal/activity-log/BP2021
SF,2021,SF0579,118,02/23/2022,581,06/01/2023,1,https://iac.university/center/SF/internal/activity-log/BP2021
SF,2021,SF0578,117,02/01/2022,602,06/01/2023,1,https://iac.university/center/SF/internal/activity-log/BP2021
SF,2021,SF0577,119,01/06/2022,410,10/24/2022,1,https://iac.university/center/SF/internal/activity-log/BP2021
SF,2021,SF0576,119,12/17/2021,388,09/12/2022,1,https://iac.university/center/SF/internal/activity-log/BP2021
SF,2021,SF0575,117,12/14/2021,489,12/21/2022,1,https://iac.university/center/SF/internal/activity-log/BP2021
SF,2021,SF0574,91,11/04/2021,348,07/19/2022,1,https://iac.university/center/SF/internal/activity-log/BP2021
SF,2021,SF0573,113,11/12/2021,532,01/05/2023,1,https://iac.university/center/SF/internal/activity-log/BP2021
SF,2021,SF0572,112,11/04/2021,560,01/26/2023,1,https://iac.university/center/SF/internal/activity-log/BP2021
SF,2021,SF0571,57,08/27/2021,402,08/07/2022,1,https://iac.university/center/SF/internal/activity-log/BP2021
SF,2021,SF0570,110,10/12/2021,421,08/19/2022,1,https://iac.university/center/SF/internal/activity-log/BP2021
SF,2021,SF0569,112,08/26/2021,407,06/17/2022,1,https://iac.university/center/SF/internal/activity-log/BP2021
SF,2021,SF0568,93,07/24/2021,375,05/02/2022,1,https://iac.university/center/SF/internal/activity-log/BP2021
SF,2021,SF0567,82,06/29/2021,397,05/10/2022,1,https://iac.university/center/SF/internal/activity-log/BP2021
SF,2021,SF0566,105,06/25/2021,589,10/22/2022,1,https://iac.university/center/SF/internal/activity-log/BP2021
SF,2021,SF0565,103,05/26/2021,410,03/29/2022,1,https://iac.university/center/SF/internal/activity-log/BP2021
SF,2021,SF0564,94,05/10/2021,637,11/04/2022,1,https://iac.university/center/SF/internal/activity-log/BP2021
SF,2022,SF0591,118,12/08/2022,452,11/07/2023,1,https://iac.university/center/SF/internal/activity-log/BP2022
SF,2022,SF0590,117,11/29/2022,460,11/07/2023,1,https://iac.university/center/SF/internal/activity-log/BP2022
SF,2022,SF0589,105,11/04/2022,380,08/06/2023,1,https://iac.university/center/SF/internal/activity-log/BP2022
SF,2022,SF0588,88,10/17/2022,426,09/20/2023,1,https://iac.university/center/SF/internal/activity-log/BP2022
SF,2022,SF0587,64,09/02/2022,344,06/09/2023,1,https://iac.university/center/SF/internal/activity-log/BP2022
SF,2022,SF0586,69,08/31/2022,502,11/07/2023,1,https://iac.university/center/SF/internal/activity-log/BP2022
SF,2022,SF0585,92,07/15/2022,376,04/25/2023,1,https://iac.university/center/SF/internal/activity-log/BP2022
SF,2022,SF0584,104,07/20/2022,406,05/18/2023,1,https://iac.university/center/SF/internal/activity-log/BP2022
SF,2022,SF0583,60,05/10/2022,402,04/17/2023,1,https://iac.university/center/SF/internal/activity-log/BP2022
SF,2022,SF0582,70,04/29/2022,509,07/12/2023,1,https://iac.university/center/SF/internal/activity-log/BP2022
SF,2022,SF0581,118,03/31/2022,455,03/02/2023,1,https://iac.university/center/SF/internal/activity-log/BP2022
SF,2023,SF0609,114,12/23/2023,376,09/10/2024,1,https://iac.university/center/SF/internal/activity-log/BP2023
SF,2023,SF0608,119,12/07/2023,440,10/23/2024,1,https://iac.university/center/SF/internal/activity-log/BP2023
SF,2023,SF0607,117,11/07/2023,383,07/30/2024,1,https://iac.university/center/SF/internal/activity-log/BP2023
SF,2023,SF0606,117,10/17/2023,390,07/16/2024,1,https://iac.university/center/SF/internal/activity-log/BP2023
SF,2023,SF0605,119,10/05/2023,426,08/07/2024,1,https://iac.university/center/SF/internal/activity-log/BP2023
SF,2023,SF0604,117,09/05/2023,419,07/03/2024,1,https://iac.university/center/SF/internal/activity-log/BP2023
SF,2023,SF0603,116,08/28/2023,359,04/27/2024,1,https://iac.university/center/SF/internal/activity-log/BP2023
SF,2023,SF0602,105,07/27/2023,391,05/08/2024,1,https://iac.university/center/SF/internal/activity-log/BP2023
SF,2023,SF0601,115,07/17/2023,413,05/10/2024,1,https://iac.university/center/SF/internal/activity-log/BP2023
SF,2023,SF0600,88,06/19/2023,403,04/29/2024,1,https://iac.university/center/SF/internal/activity-log/BP2023
SF,2023,SF0599,100,06/18/2023,364,03/07/2024,1,https://iac.university/center/SF/internal/activity-log/BP2023
SF,2023,SF0598,60,04/11/2023,353,01/28/2024,1,https://iac.university/center/SF/internal/activity-log/BP2023
SF,2023,SF0597,102,05/02/2023,511,06/14/2024,1,https://iac.university/center/SF/internal/activity-log/BP2023
SF,2023,SF0596,119,03/09/2023,455,02/08/2024,1,https://iac.university/center/SF/internal/activity-log/BP2023
SF,2023,SF0595,118,02/22/2023,384,11/15/2023,1,https://iac.university/center/SF/internal/activity-log/BP2023
SF,2023,SF0594,117,02/07/2023,693,09/05/2024,1,https://iac.university/center/SF/internal/activity-log/BP2023
SF,2023,SF0593,116,01/23/2023,365,09/29/2023,1,https://iac.university/center/SF/internal/activity-log/BP2023
SF,2023,SF0592,114,12/31/2022,386,09/29/2023,1,https://iac.university/center/SF/internal/activity-log/BP2023
SF,2024,SF0627,117,12/10/2024,501,12/29/2025,1,https://iac.university/center/SF/internal/activity-log/BP2024
SF,2024,SF0626,99,11/19/2024,406,09/22/2025,1,https://iac.university/center/SF/internal/activity-log/BP2024
SF,2024,SF0625,115,11/17/2024,484,11/21/2025,1,https://iac.university/center/SF/internal/activity-log/BP2024
SF,2024,SF0624,113,11/01/2024,369,07/15/2025,1,https://iac.university/center/SF/internal/activity-log/BP2024
SF,2024,SF0623,116,10/07/2024,398,07/16/2025,1,https://iac.university/center/SF/internal/activity-log/BP2024
SF,2024,SF0622,110,09/24/2024,471,09/20/2025,1,https://iac.university/center/SF/internal/activity-log/BP2024
SF,2024,SF0621,107,08/24/2024,489,09/10/2025,1,https://iac.university/center/SF/internal/activity-log/BP2024
SF,2024,SF0620,114,08/10/2024,403,05/26/2025,1,https://iac.university/center/SF/internal/activity-log/BP2024
SF,2024,SF0619,108,07/21/2024,669+,,1,https://iac.university/center/SF/internal/activity-log/BP2024
SF,2024,SF0618,101,06/17/2024,372,03/15/2025,1,https://iac.university/center/SF/internal/activity-log/BP2024
SF,2024,SF0617,110,05/29/2024,632,11/02/2025,1,https://iac.university/center/SF/internal/activity-log/BP2024
SF,2024,SF0616,92,04/27/2024,385,02/13/2025,1,https://iac.university/center/SF/internal/activity-log/BP2024
SF,2024,SF0615,80,04/08/2024,374,01/26/2025,1,https://iac.university/center/SF/internal/activity-log/BP2024
SF,2024,SF0614,117,03/27/2024,678,10/09/2025,1,https://iac.university/center/SF/internal/activity-log/BP2024
SF,2024,SF0613,119,03/07/2024,480,03/03/2025,1,https://iac.university/center/SF/internal/activity-log/BP2024
SF,2024,SF0612,118,02/21/2024,485,02/22/2025,1,https://iac.university/center/SF/internal/activity-log/BP2024
SF,2024,SF0611,117,01/30/2024,384,10/23/2024,1,https://iac.university/center/SF/internal/activity-log/BP2024
SF,2024,SF0610,117,01/09/2024,343,08/22/2024,1,https://iac.university/center/SF/internal/activity-log/BP2024
SF,2025,SF0645,59+,,,,1,https://iac.university/center/SF/internal/activity-log/BP2025
SF,2025,SF0644,118+,,,,1,https://iac.university/center/SF/internal/activity-log/BP2025
SF,2025,SF0643,115+,,,,1,https://iac.university/center/SF/internal/activity-log/BP2025
SF,2025,SF0642,119,12/18/2025,,,1,https://iac.university/center/SF/internal/activity-log/BP2025
SF,2025,SF0641,128,12/06/2025,,,1,https://iac.university/center/SF/internal/activity-log/BP2025
SF,2025,SF0640,119,10/09/2025,235+,,1,https://iac.university/center/SF/internal/activity-log/BP2025
SF,2025,SF0639,119,10/08/2025,236+,,1,https://iac.university/center/SF/internal/activity-log/BP2025
SF,2025,SF0638,117,08/12/2025,291+,,1,https://iac.university/center/SF/internal/activity-log/BP2025
SF,2025,SF0637,119,09/04/2025,270+,,1,https://iac.university/center/SF/internal/activity-log/BP2025
SF,2025,SF0636,112,07/16/2025,313+,,1,https://iac.university/center/SF/internal/activity-log/BP2025
SF,2025,SF0635,109,06/30/2025,326+,,1,https://iac.university/center/SF/internal/activity-log/BP2025
SF,2025,SF0634,112,05/16/2025,375+,,1,https://iac.university/center/SF/internal/activity-log/BP2025
SF,2025,SF0633,112,06/06/2025,354+,,1,https://iac.university/center/SF/internal/activity-log/BP2025
SF,2025,SF0632,111,03/27/2025,424+,,1,https://iac.university/center/SF/internal/activity-log/BP2025
SF,2025,SF0631,113,02/28/2025,452+,,1,https://iac.university/center/SF/internal/activity-log/BP2025
SF,2025,SF0630,108,02/09/2025,394,11/22/2025,1,https://iac.university/center/SF/internal/activity-log/BP2025
